Zeit_s;Weg_mm
30.4969;1.4576
30.4971;1.4576
30.4973;1.4576
30.4975;1.4576
30.4977;1.4458
30.5006;1.4340
30.5056;1.4105
30.5109;1.3751
30.5161;1.3280
30.5210;1.2338
30.5377;1.1042
30.5482;0.9393
30.5486;0.7391
30.5539;0.5389
30.5541;0.3504
30.5542;0.2091
30.5556;0.1266
30.5606;0.0913
30.5656;0.0913
30.5707;0.0913
30.5757;0.0913
30.5808;0.0913
30.5945;0.0913
30.5987;0.0913
30.6144;0.0913
30.6146;0.0913
30.6147;0.0913
30.6149;0.0913
30.6156;0.0913
30.6206;0.0913
30.6256;0.0913
30.6308;0.0913
30.6357;0.0913
30.6407;0.0913
30.6459;0.0913
30.6602;0.0913
30.6749;0.0913
30.6803;0.0913
30.6804;0.0913
30.6806;0.0913
30.6807;0.0913
30.6809;0.1031
30.6858;0.1502
30.6907;0.2208
30.6961;0.3386
30.7009;0.4918
30.7059;0.6567
30.7219;0.8451
30.7360;1.0218
30.7414;1.1867
30.7416;1.3398
30.7417;1.4812
30.7419;1.6225
30.7420;1.7521
30.7456;1.8698
30.7507;1.9641
30.7558;2.0347
30.7608;2.0936
30.7659;2.1290
30.7709;2.1643
30.7834;2.1761
30.7979;2.1879
30.7983;2.1879
30.8034;2.1761
30.8035;2.1761
30.8037;2.1643
30.8056;2.1643
30.8106;2.1525
30.8157;2.1172
30.8208;2.0701
30.8257;1.9876
30.8308;1.8934
30.8358;1.7992
30.8543;1.6932
30.8593;1.5872
30.8630;1.4694
30.8668;1.3516
30.8683;1.2102
30.8725;1.0689
30.8727;0.9393
30.8757;0.8098
30.8808;0.7038
30.8859;0.6213
30.8910;0.5389
30.8965;0.4682
30.9103;0.4211
30.9160;0.3857
30.9266;0.3622
30.9318;0.3504
30.9320;0.3386
30.9321;0.3269
30.9323;0.3269
30.9356;0.3269
30.9407;0.3269
30.9457;0.3269
30.9509;0.3386
30.9559;0.3504
30.9738;0.3622
30.9794;0.3857
30.9945;0.4093
30.9953;0.4564
30.9955;0.5271
30.9956;0.6095
30.9958;0.7155
30.9959;0.8333
31.0008;0.9511
31.0059;1.0807
31.0110;1.1985
31.0166;1.3045
31.0209;1.4105
31.0365;1.4929
31.0439;1.5636
31.0560;1.6107
31.0612;1.6461
31.0614;1.6696
31.0615;1.6814
31.0617;1.6932
31.0618;1.6814
31.0656;1.6696
31.0706;1.6578
31.0758;1.6461
31.0810;1.6225
31.0961;1.5989
31.1026;1.5400
31.1133;1.4576
31.1147;1.3751
31.1189;1.2574
31.1191;1.1396
31.1192;1.0218
31.1207;0.8922
31.1256;0.7862
31.1307;0.6802
31.1355;0.5860
31.1408;0.5153
31.1456;0.4446
31.1589;0.4093
31.1623;0.3740
31.1731;0.3504
31.1784;0.3386
31.1785;0.3269
31.1787;0.3269
31.1806;0.3269
31.1857;0.3269
31.1907;0.3269
31.1959;0.3386
31.2010;0.3386
31.2066;0.3386
31.2109;0.3386
31.2327;0.3386
31.2439;0.3504
31.2493;0.3622
31.2494;0.3857
31.2496;0.4093
31.2498;0.4446
31.2499;0.4800
31.2506;0.5271
31.2556;0.5742
31.2607;0.6331
31.2657;0.7038
31.2708;0.7744
31.2757;0.8451
31.2891;0.9040
31.2926;0.9629
31.3033;0.9982
31.3036;1.0218
31.3088;1.0336
31.3089;1.0453
31.3106;1.0571
31.3156;1.0571
31.3206;1.0571
31.3258;1.0453
31.3309;1.0336
31.3360;1.0336
31.3567;1.0218
31.3614;1.0100
31.3777;0.9865
31.3779;0.9511
31.3781;0.9040
31.3783;0.8333
31.3785;0.7627
31.3786;0.6802
31.3808;0.6095
31.3856;0.5506
31.3908;0.5035
31.3960;0.4682
31.4015;0.4329
31.4180;0.4093
31.4240;0.3857
31.4346;0.3740
31.4402;0.3740
31.4404;0.3740
31.4406;0.3740
31.4407;0.3740
31.4409;0.3740
31.4456;0.3740
31.4506;0.3740
31.4559;0.3740
31.4609;0.3740
31.4659;0.3740
31.4826;0.3740
31.4933;0.3740
31.4986;0.3740
31.4987;0.3622
31.4989;0.3504
31.4991;0.3386
31.5006;0.3269
31.5056;0.3269
31.5107;0.3269
31.5158;0.3269
31.5208;0.3269
31.5258;0.3269
31.5485;0.3269
31.5593;0.3269
31.5649;0.3269
31.5650;0.3269
31.5652;0.3269
31.5653;0.3269
31.5655;0.3269
31.5657;0.3269
31.5706;0.3269
31.5756;0.3269
31.5811;0.3269
31.5865;0.3269
31.5917;0.3269
31.6049;0.3269
31.6099;0.3269
31.6205;0.3269
31.6258;0.3269
31.6260;0.3269
31.6263;0.3269
31.6265;0.3269
31.6309;0.3269
31.6360;0.3269
31.6414;0.3269
31.6465;0.3269
31.6516;0.3269
31.6569;0.3269
31.6745;0.3269
31.6854;0.3269
31.6909;0.3269
31.6912;0.3269
31.6913;0.3269
31.6915;0.3269
31.6916;0.3269
31.6961;0.3269
31.7009;0.3269
31.7058;0.3269
31.7108;0.3269
31.7160;0.3269
31.7295;0.3269
31.7359;0.3269
31.7466;0.3269
31.7519;0.3269
31.7528;0.3269
31.7530;0.3269
31.7531;0.3269
31.7560;0.3269
31.7609;0.3269
31.7661;0.3269
31.7709;0.3269
31.7761;0.3269
31.7814;0.3269
31.7987;0.3269
31.8049;0.3269
31.8213;0.3269
31.8215;0.3269
31.8217;0.3269
31.8219;0.3269
31.8221;0.3269
31.8223;0.3269
31.8256;0.3269
31.8306;0.3269
31.8358;0.3269
31.8411;0.3269
31.8638;0.3269
31.8743;0.3269
31.8797;0.3269
31.8799;0.3269
31.8801;0.3269
31.8802;0.3269
31.8804;0.3269
31.8805;0.3269
31.8856;0.3269
31.8907;0.3269
31.8956;0.3269
31.9009;0.3269
31.9061;0.3269
31.9189;0.3269
31.9240;0.3269
31.9344;0.3269
31.9398;0.3269
31.9400;0.3269
31.9402;0.3269
31.9406;0.3269
31.9458;0.3269
31.9507;0.3269
31.9557;0.3269
31.9608;0.3269
31.9660;0.3269
31.9709;0.3269
31.9911;0.3269
32.0026;0.3269
32.0077;0.3269
32.0079;0.3269
32.0081;0.3269
32.0082;0.3269
32.0084;0.3269
32.0107;0.3269
32.0156;0.3269
32.0209;0.3269
32.0259;0.3269
32.0310;0.3269
32.0433;0.3269
32.0460;0.3269
32.0523;0.3269
32.0604;0.3269
32.0655;0.3269
32.0657;0.3269
32.0659;0.3269
32.0706;0.3269
32.0757;0.3269
32.0808;0.3269
32.0859;0.3269
32.0912;0.3269
32.0962;0.3269
32.1082;0.3269
32.1132;0.3269
32.1235;0.3269
32.1249;0.3269
32.1291;0.3269
32.1293;0.3269
32.1311;0.3269
32.1360;0.3269
32.1410;0.3269
32.1458;0.3269
32.1508;0.3269
32.1559;0.3269
32.1719;0.3269
32.1789;0.3269
32.1896;0.3269
32.1947;0.3269
32.1950;0.3269
32.1951;0.3269
32.1953;0.3269
32.1956;0.3269
32.2006;0.3269
32.2056;0.3269
32.2106;0.3269
32.2159;0.3269
32.2210;0.3269
32.2373;0.3269
32.2515;0.3269
32.2564;0.3269
32.2572;0.3269
32.2573;0.3269
32.2575;0.3269
32.2576;0.3269
32.2606;0.3269
32.2656;0.3269
32.2710;0.3269
32.2759;0.3269
32.2809;0.3269
32.2865;0.3269
32.3045;0.3269
32.3202;0.3269
32.3204;0.3269
32.3206;0.3269
32.3208;0.3269
32.3209;0.3269
32.3211;0.3269
32.3256;0.3269
32.3307;0.3269
32.3358;0.3269
32.3410;0.3269
32.3459;0.3269
32.3600;0.3269
32.3642;0.3269
32.3745;0.3269
32.3797;0.3269
32.3799;0.3269
32.3800;0.3269
32.3806;0.3269
32.3857;0.3269
32.3906;0.3269
32.3957;0.3269
32.4009;0.3269
32.4059;0.3269
32.4109;0.3269
32.4308;0.3269
32.4363;0.3269
32.4475;0.3269
32.4528;0.3269
32.4530;0.3269
32.4531;0.3269
32.4533;0.3269
32.4534;0.3269
32.4556;0.3269
32.4606;0.3269
32.4658;0.3269
32.4710;0.3269
32.4760;0.3269
32.4873;0.3269
32.4914;0.3269
32.5031;0.3269
32.5084;0.3269
32.5087;0.3269
32.5089;0.3269
32.5107;0.3269
32.5156;0.3269
32.5206;0.3269
32.5258;0.3269
32.5308;0.3269
32.5358;0.3269
32.5409;0.3269
32.5593;0.3269
32.5598;0.3269
32.5708;0.3269
32.5762;0.3269
32.5763;0.3269
32.5765;0.3269
32.5767;0.3269
32.5811;0.3269
32.5860;0.3269
32.5911;0.3269
32.5963;0.3269
32.6095;0.3269
32.6140;0.3269
32.6255;0.3269
32.6306;0.3269
32.6307;0.3269
32.6309;0.3269
32.6311;0.3269
32.6356;0.3269
32.6407;0.3269
32.6458;0.3269
32.6576;0.3269
32.6628;0.3269
32.6768;0.3269
32.6823;0.3269
32.6824;0.3269
32.6826;0.3269
32.6828;0.3269
32.6859;0.3269
32.6908;0.3269
32.6958;0.3269
32.7009;0.3269
32.7145;0.3269
32.7212;0.3269
32.7320;0.3269
32.7334;0.3269
32.7376;0.3269
32.7378;0.3269
32.7379;0.3269
32.7407;0.3269
32.7458;0.3269
32.7510;0.3269
32.7556;0.3269
32.7671;0.3269
32.7729;0.3269
32.7837;0.3269
32.7840;0.3269
32.7893;0.3269
32.7896;0.3269
32.7906;0.3269
32.7957;0.3269
32.8007;0.3269
32.8057;0.3269
32.8109;0.3269
32.8200;0.3269
32.8244;0.3269
32.8404;0.3269
32.8406;0.3269
32.8408;0.3269
32.8410;0.3269
32.8456;0.3269
32.8507;0.3269
32.8557;0.3269
32.8609;0.3269
32.8657;0.3269
32.8771;0.3269
32.8842;0.3269
32.8918;0.3269
32.8971;0.3269
32.8974;0.3269
32.8975;0.3269
32.9006;0.3269
32.9056;0.3269
32.9110;0.3269
32.9157;0.3269
32.9278;0.3269
32.9356;0.3269
32.9450;0.3269
32.9503;0.3269
32.9505;0.3269
32.9506;0.3269
32.9507;0.3269
32.9556;0.3269
32.9606;0.3269
32.9656;0.3269
32.9808;0.3269
32.9888;0.3269
32.9998;0.3269
33.0051;0.3269
33.0053;0.3269
33.0055;0.3269
33.0056;0.3269
33.0058;0.3269
33.0106;0.3269
33.0157;0.3269
33.0208;0.3269
33.0258;0.3269
33.0308;0.3269
33.0432;0.3269
33.0471;0.3269
33.0581;0.3269
33.0632;0.3269
33.0634;0.3269
33.0636;0.3269
33.0656;0.3269
33.0707;0.3269
33.0757;0.3269
33.0810;0.3269
33.0862;0.3269
33.0911;0.3269
33.1055;0.3269
33.1118;0.3269
33.1228;0.3269
33.1283;0.3269
33.1284;0.3269
33.1286;0.3269
33.1287;0.3269
33.1306;0.3269
33.1357;0.3269
33.1406;0.3269
33.1459;0.3269
33.1509;0.3269
33.1559;0.3269
33.1682;0.3269
33.1732;0.3269
33.1889;0.3269
33.1891;0.3269
33.1893;0.3269
33.1894;0.3269
33.1906;0.3269
33.1956;0.3269
33.2006;0.3269
33.2057;0.3269
33.2107;0.3269
33.2158;0.3269
33.2208;0.3269
33.2417;0.3269
33.2531;0.3269
33.2584;0.3269
33.2587;0.3269
33.2588;0.3269
33.2590;0.3269
33.2592;0.3269
33.2606;0.3269
33.2657;0.3269
33.2707;0.3269
33.2829;0.3269
33.2911;0.3269
33.3058;0.3269
33.3060;0.3269
33.3062;0.3269
33.3063;0.3269
33.3065;0.3269
33.3109;0.3269
33.3160;0.3269
33.3209;0.3269
33.3259;0.3269
33.3421;0.3269
33.3495;0.3269
33.3619;0.3269
33.3670;0.3269
33.3674;0.3269
33.3676;0.3269
33.3677;0.3269
33.3679;0.3269
33.3707;0.3269
33.3757;0.3269
33.3809;0.3269
33.3861;0.3269
33.4005;0.3269
33.4159;0.3269
33.4173;0.3269
33.4215;0.3269
33.4217;0.3269
33.4219;0.3269
33.4220;0.3269
33.4257;0.3269
33.4307;0.3269
33.4356;0.3269
33.4409;0.3269
33.4507;0.3269
33.4576;0.3269
33.4612;0.3269
33.4661;0.3269
33.4675;0.3269
33.4717;0.3269
33.4757;0.3269
33.4806;0.3269
33.4858;0.3269
33.4908;0.3269
33.5048;0.3269
33.5092;0.3269
33.5198;0.3269
33.5251;0.3269
33.5253;0.3269
33.5255;0.3269
33.5256;0.3269
33.5306;0.3269
33.5357;0.3269
33.5407;0.3269
33.5456;0.3269
33.5509;0.3269
33.5639;0.3269
33.5696;0.3269
33.5760;0.3269
33.5813;0.3269
33.5815;0.3269
33.5817;0.3269
33.5864;0.3269
33.5909;0.3269
33.5957;0.3269
33.6009;0.3269
33.6155;0.3269
33.6219;0.3269
33.6331;0.3269
33.6333;0.3269
33.6334;0.3269
33.6337;0.3269
33.6357;0.3269
33.6406;0.3269
33.6456;0.3269
33.6508;0.3269
33.6557;0.3269
33.6750;0.3269
33.6865;0.3269
33.6919;0.3269
33.6922;0.3269
33.6924;0.3269
33.6925;0.3386
33.6927;0.3386
33.6957;0.3386
33.7006;0.3386
33.7058;0.3269
33.7110;0.3269
33.7257;0.3269
33.7414;0.3269
33.7416;0.3269
33.7418;0.3269
33.7420;0.3269
33.7421;0.3269
33.7457;0.3269
33.7506;0.3269
33.7560;0.3269
33.7609;0.3269
33.7659;0.3269
33.7709;0.3269
33.7759;0.3269
33.7887;0.3269
33.7950;0.3269
33.8032;0.3269
33.8047;0.3269
33.8088;0.3269
33.8090;0.3269
33.8107;0.3269
33.8156;0.3269
33.8207;0.3269
33.8259;0.3269
33.8311;0.3269
33.8363;0.3269
33.8471;0.3269
33.8530;0.3269
33.8611;0.3269
33.8656;0.3269
33.8713;0.3269
33.8715;0.3269
33.8717;0.3269
33.8761;0.3269
33.8811;0.3269
33.8860;0.3269
33.8910;0.3269
33.8956;0.3269
33.9073;0.3269
33.9182;0.3269
33.9198;0.3269
33.9243;0.3269
33.9245;0.3269
33.9256;0.3269
33.9306;0.3269
33.9358;0.3269
33.9407;0.3269
33.9458;0.3269
33.9613;0.3269
33.9667;0.3269
33.9774;0.3269
33.9828;0.3269
33.9830;0.3269
33.9832;0.3269
33.9834;0.3269
33.9856;0.3269
33.9907;0.3269
33.9956;0.3269
34.0009;0.3269
34.0059;0.3269
34.0110;0.3269
34.0277;0.3269
34.0387;0.3269
34.0392;0.3269
34.0445;0.3269
34.0446;0.3269
34.0448;0.3269
34.0456;0.3269
34.0506;0.3269
34.0557;0.3269
34.0608;0.3269
34.0740;0.3269
34.0880;0.3269
34.0934;0.3269
34.0935;0.3269
34.0937;0.3269
34.0939;0.3269
34.0956;0.3269
34.1007;0.3269
34.1060;0.3269
34.1109;0.3269
34.1159;0.3269
34.1332;0.3269
34.1468;0.3269
34.1482;0.3269
34.1523;0.3269
34.1525;0.3269
34.1526;0.3269
34.1528;0.3269
34.1558;0.3269
34.1607;0.3269
34.1656;0.3269
34.1709;0.3269
34.1760;0.3269
34.1810;0.3269
34.2008;0.3269
34.2064;0.3269
34.2228;0.3269
34.2230;0.3269
34.2232;0.3269
34.2234;0.3269
34.2235;0.3269
34.2237;0.3269
34.2256;0.3269
34.2306;0.3269
34.2357;0.3269
34.2408;0.3269
34.2458;0.3269
34.2586;0.3269
34.2632;0.3269
34.2737;0.3269
34.2789;0.3269
34.2791;0.3269
34.2793;0.3269
34.2807;0.3269
34.2856;0.3269
34.2906;0.3269
34.2959;0.3269
34.3008;0.3269
34.3058;0.3269
34.3138;0.3269
34.3311;0.3269
34.3423;0.3269
34.3430;0.3269
34.3481;0.3269
34.3482;0.3269
34.3484;0.3269
34.3486;0.3269
34.3507;0.3269
34.3556;0.3269
34.3606;0.3269
34.3658;0.3269
34.3707;0.3269
34.3845;0.3269
34.3889;0.3269
34.3995;0.3269
34.4047;0.3269
34.4049;0.3269
34.4050;0.3269
34.4057;0.3269
34.4106;0.3269
34.4156;0.3269
34.4208;0.3269
34.4259;0.3269
34.4309;0.3269
34.4359;0.3269
34.4544;0.3269
34.4550;0.3269
34.4713;0.3269
34.4715;0.3269
34.4717;0.3269
34.4718;0.3269
34.4720;0.3269
34.4756;0.3269
34.4806;0.3269
34.4857;0.3269
34.4906;0.3269
34.4956;0.3269
34.5091;0.3269
34.5138;0.3269
34.5142;0.3269
34.5294;0.3269
34.5296;0.3269
34.5298;0.3269
34.5306;0.3269
34.5356;0.3269
